"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Dnajc82",3.36051005843621e-40,0.263239208718189,0.99,0.95,6.35438846949702e-36,"16","Dnajc8"
"Tnnt12",9.29392443573493e-40,0.312523181296581,0.774,0.532,1.75738817155312e-35,"16","Tnnt1"
"Dnajb12",2.11551098343836e-39,0.394808832733005,0.907,0.765,4.0002197185836e-35,"16","Dnajb1"
"Atf42",5.45738318828268e-39,0.251388541550579,0.928,0.818,1.03193658707237e-34,"16","Atf4"
"Neat11",7.17776322105971e-39,0.251473840402472,0.6,0.342,1.35724324747018e-34,"16","Neat1"
"Grhpr3",3.76944841035752e-38,0.262280511212802,0.795,0.591,7.12764999914504e-34,"16","Grhpr"
"S100a9",1.12107368703303e-35,0.455427491647277,0.285,0.111,2.11983823481076e-31,"16","S100a9"
"H1f01",7.47972604312004e-35,0.349102649131218,0.911,0.792,1.41434139749357e-30,"16","H1f0"
"H2afx",1.32327001402394e-34,0.328048917260323,0.909,0.814,2.50217126951786e-30,"16","H2afx"
"Mpzl13",3.38039596114259e-33,0.312652842549081,0.92,0.832,6.39199072292453e-29,"16","Mpzl1"
"Socs31",5.06491607104341e-31,0.428360670611286,0.472,0.279,9.57724979873598e-27,"16","Socs3"
"Ier33",2.62889745062038e-27,0.617750376213245,0.444,0.274,4.97098218937808e-23,"16","Ier3"
"Dusp1",5.84611450997699e-27,0.270007314000839,0.535,0.334,1.10544179269155e-22,"16","Dusp1"
"Mid1",1.90913443478854e-26,0.280149798885699,0.649,0.447,3.60998230274165e-22,"16","Mid1"
"Nfkbia",1.66637860609027e-25,0.73309013963036,0.493,0.32,3.15095530625608e-21,"16","Nfkbia"
"Hbb-bt3",5.66810852917771e-24,0.421654350151533,0.516,0.311,1.07178264178221e-19,"16","Hbb-bt"
"Mt16",6.28588282471216e-17,0.258645791055548,0.969,0.812,1.18859758332482e-12,"16","Mt1"
"S100a8",8.86815645584309e-17,0.276206929868823,0.318,0.177,1.67687970423537e-12,"16","S100a8"
"Phactr14",5.16506053526759e-15,0.479073545019157,0.918,0.764,9.76661296613748e-11,"16","Phactr1"
"Hbb-y2",2.22245263728871e-09,0.393902879630991,0.505,0.382,4.20243569184923e-05,"16","Hbb-y"
"H2-D13",5.50113828187622e-08,0.251984853457611,0.799,0.676,0.00104021023771998,"16","H2-D1"
"Tpbpb",0,4.96588058903726,0.984,0.198,0,"17","Tpbpb"
"Prl8a9",0,4.59507855218428,0.971,0.241,0,"17","Prl8a9"
"Tpbpa1",0,4.49334413690743,0.999,0.676,0,"17","Tpbpa"
"Prl3b11",0,4.37404414528419,0.991,0.315,0,"17","Prl3b1"
"Prl7a2",0,4.16094908878078,0.817,0.085,0,"17","Prl7a2"
"Ceacam11",0,4.082235736831,0.905,0.096,0,"17","Ceacam11"
"Creg1",0,4.02933297226234,0.997,0.704,0,"17","Creg1"
"Ceacam14",0,3.78031495405468,0.821,0.082,0,"17","Ceacam14"
"Prl2b11",0,3.60878583578487,0.991,0.329,0,"17","Prl2b1"
"Prl7d11",0,3.56241618545127,0.954,0.227,0,"17","Prl7d1"
"Prl8a8",0,3.53837985113928,0.548,0.04,0,"17","Prl8a8"
"Psg21",0,3.4534405063069,0.765,0.049,0,"17","Psg21"
"Psg27",0,3.29310697101664,0.835,0.042,0,"17","Psg27"
"Ceacam12",0,3.27064621568632,0.721,0.036,0,"17","Ceacam12"
"Cts3",0,2.93569981370589,0.68,0.026,0,"17","Cts3"
"Prl2c52",0,2.91161059803617,0.973,0.192,0,"17","Prl2c5"
"Ceacam13",0,2.8564008952793,0.929,0.041,0,"17","Ceacam13"
"Psg23",0,2.71515095961085,0.604,0.018,0,"17","Psg23"
"Flt11",0,2.58833298645579,0.918,0.056,0,"17","Flt1"
"Rarres21",0,2.47544290049346,0.967,0.146,0,"17","Rarres2"
"Psg18",0,2.47048644405165,0.851,0.023,0,"17","Psg18"
"Ctla2a1",0,2.46975554574989,0.971,0.469,0,"17","Ctla2a"
"1600012P17Rik1",0,2.420841588038,0.938,0.085,0,"17","1600012P17Rik"
"Psg28",0,2.29432411217635,0.785,0.017,0,"17","Psg28"
"Taf7l",0,2.20305604581288,0.935,0.029,0,"17","Taf7l"
"Psg16",0,2.13232225264773,0.511,0.011,0,"17","Psg16"
"Isg20",0,2.12712732827762,0.963,0.136,0,"17","Isg20"
"Ctsj1",0,2.04291865541906,0.812,0.116,0,"17","Ctsj"
"Ceacam5",0,1.87940629937048,0.833,0.015,0,"17","Ceacam5"
"Cited12",0,1.80863000719613,0.974,0.274,0,"17","Cited1"
"Pappa21",0,1.75011195204845,0.827,0.06,0,"17","Pappa2"
"Tnfrsf91",0,1.74041623798072,0.941,0.21,0,"17","Tnfrsf9"
"Ada2",0,1.69134270921495,0.952,0.322,0,"17","Ada"
"Sparc2",0,1.62790410412041,0.967,0.573,0,"17","Sparc"
"Psg19",0,1.61988117902171,0.832,0.042,0,"17","Psg19"
"Fn13",0,1.59883632659527,0.826,0.418,0,"17","Fn1"
"1600025M17Rik2",0,1.59164340624211,0.928,0.51,0,"17","1600025M17Rik"
"Cstb2",0,1.55265951309112,0.998,0.981,0,"17","Cstb"
"Cited22",0,1.52346605463855,0.952,0.86,0,"17","Cited2"
"Ctla2b",0,1.43786534160654,0.807,0.117,0,"17","Ctla2b"
"Calr1",0,1.36717847290894,0.986,0.989,0,"17","Calr"
"Prl6a11",0,1.36060828660433,0.606,0.139,0,"17","Prl6a1"
"Ccl27a",0,1.3469545116105,0.831,0.278,0,"17","Ccl27a"
"1700025G04Rik2",0,1.33269761529633,0.945,0.563,0,"17","1700025G04Rik"
"Prl8a6",0,1.30204106615492,0.287,0.004,0,"17","Prl8a6"
"Tmem372",0,1.29906527117431,0.95,0.643,0,"17","Tmem37"
"Psg17",0,1.29076173802646,0.611,0.008,0,"17","Psg17"
"Itm2b2",0,1.28613644483768,0.892,0.403,0,"17","Itm2b"
"Manf1",0,1.27532862156069,0.966,0.919,0,"17","Manf"
"Foxo41",0,1.24813322601471,0.87,0.258,0,"17","Foxo4"
"Serpinh14",0,1.24532085036164,0.955,0.623,0,"17","Serpinh1"
"Cd633",0,1.24212801602563,0.934,0.621,0,"17","Cd63"
"Prl2a12",0,1.23769001387008,0.686,0.166,0,"17","Prl2a1"
"Psg25",0,1.22740075863327,0.661,0.006,0,"17","Psg25"
"Rbp13",0,1.20436165518354,0.909,0.474,0,"17","Rbp1"
"Pdia61",0,1.19849855326114,0.943,0.897,0,"17","Pdia6"
"Npc22",0,1.18804363970637,0.98,0.917,0,"17","Npc2"
"Ssr21",0,1.18739835691359,0.956,0.94,0,"17","Ssr2"
"Sbsn3",0,1.18437327531463,0.956,0.733,0,"17","Sbsn"
"Fbln7",0,1.17914242002136,0.514,0.009,0,"17","Fbln7"
"Smim14",0,1.16819299202559,0.915,0.22,0,"17","Smim14"
"Ceacam3",0,1.16643164409639,0.756,0.022,0,"17","Ceacam3"
"Ctsr1",0,1.16633150069617,0.73,0.082,0,"17","Ctsr"
"Procr3",0,1.16006990629104,0.85,0.338,0,"17","Procr"
"Ctsm",0,1.14945044917449,0.56,0.004,0,"17","Ctsm"
"Ssr41",0,1.12065631158457,0.985,0.965,0,"17","Ssr4"
"Krtcap23",0,1.0693752924423,0.988,0.929,0,"17","Krtcap2"
"Ctsb1",0,1.06817555028921,0.946,0.947,0,"17","Ctsb"
"Gnb41",0,1.05969693368804,0.856,0.281,0,"17","Gnb4"
"Mitf",0,1.01739634738116,0.788,0.053,0,"17","Mitf"
"Dnajc32",0,1.00824806223145,0.877,0.703,0,"17","Dnajc3"
"Pdlim12",0,1.003885415782,0.965,0.821,0,"17","Pdlim1"
"Tsc22d31",0,0.992216279058577,0.836,0.167,0,"17","Tsc22d3"
"Cda2",0,0.97821688698777,0.828,0.275,0,"17","Cda"
"Ppib2",0,0.953845185738056,0.976,0.97,0,"17","Ppib"
"Eva1a1",0,0.943958337915975,0.799,0.2,0,"17","Eva1a"
"Tmed3",0,0.933901021800162,0.845,0.438,0,"17","Tmed3"
"Prl8a1",0,0.930427431886013,0.285,0.016,0,"17","Prl8a1"
"Rnf1281",0,0.919970215096703,0.856,0.526,0,"17","Rnf128"
"Dnajb111",0,0.913001035197442,0.885,0.703,0,"17","Dnajb11"
"Grn",0,0.905934160009151,0.785,0.27,0,"17","Grn"
"Fam46a1",0,0.903718541584489,0.749,0.101,0,"17","Fam46a"
"Anxa22",0,0.902988989668442,0.946,0.774,0,"17","Anxa2"
"Tmsb103",0,0.892849180006331,1,0.996,0,"17","Tmsb10"
"Rnaset2b",0,0.872974108199458,0.846,0.5,0,"17","Rnaset2b"
"Dapk2",0,0.868639291900981,0.767,0.044,0,"17","Dapk2"
"Tmed101",0,0.851061728872716,0.955,0.944,0,"17","Tmed10"
"Eif1b1",0,0.839420845389157,0.887,0.55,0,"17","Eif1b"
"Sec11c",0,0.838198312957895,0.856,0.564,0,"17","Sec11c"
"Selenos2",0,0.833366614427052,0.924,0.855,0,"17","Selenos"
"Laptm4a2",0,0.799062634791259,0.954,0.845,0,"17","Laptm4a"
"Ints4",0,0.797703326192437,0.672,0.259,0,"17","Ints4"
"Rnh11",0,0.776121936606812,0.862,0.582,0,"17","Rnh1"
"Ctnnbip14",0,0.774275002211805,0.952,0.797,0,"17","Ctnnbip1"
"Lamp2",0,0.76816933447865,0.805,0.412,0,"17","Lamp2"
"Lrrfip21",0,0.766199494420789,0.888,0.696,0,"17","Lrrfip2"
"Edem21",0,0.765939007163516,0.842,0.508,0,"17","Edem2"
"Rnaset2a",0,0.755453885067944,0.796,0.407,0,"17","Rnaset2a"
"Trf",0,0.748998321020423,0.68,0.02,0,"17","Trf"
"Serpine11",0,0.741771127483964,0.539,0.1,0,"17","Serpine1"
"Hexa",0,0.73860988004341,0.717,0.107,0,"17","Hexa"
"Rgs52",0,0.733645960671468,0.425,0.082,0,"17","Rgs5"
"Selenok2",0,0.727515980731176,0.948,0.897,0,"17","Selenok"
"Kdelr22",0,0.726018074714587,0.952,0.907,0,"17","Kdelr2"
"Ndufa4l21",0,0.720792045759568,0.578,0.025,0,"17","Ndufa4l2"
"Slco2a1",0,0.720157914302164,0.54,0.033,0,"17","Slco2a1"
"Efna11",0,0.717723575941066,0.625,0.117,0,"17","Efna1"
"Epas13",0,0.716862202425079,0.753,0.306,0,"17","Epas1"
"Bhlhe41",0,0.713416163293959,0.669,0.098,0,"17","Bhlhe41"
"C1qtnf1",0,0.709464885862875,0.655,0.036,0,"17","C1qtnf1"
"Lifr2",0,0.708541495198116,0.714,0.272,0,"17","Lifr"
"Gabarap3",0,0.70439742172399,0.953,0.881,0,"17","Gabarap"
"Tspan91",0,0.676143887802918,0.709,0.265,0,"17","Tspan9"
"Psg26",0,0.668211251785695,0.321,0.002,0,"17","Psg26"
"Ifi27",0,0.66751114315444,0.656,0.107,0,"17","Ifi27"
"Mgat4a",0,0.664879985488138,0.665,0.19,0,"17","Mgat4a"
"Fth12",0,0.654453797162068,1,0.996,0,"17","Fth1"
"Psg293",0,0.649198498431308,0.66,0.131,0,"17","Psg29"
"Atox12",0,0.647351749895454,0.993,0.994,0,"17","Atox1"
"Gm6482",0,0.645792598455813,0.76,0.196,0,"17","Gm648"
"Col4a21",0,0.637252811920698,0.591,0.136,0,"17","Col4a2"
"Pdlim42",0,0.627903830982511,0.714,0.181,0,"17","Pdlim4"
"Col4a11",0,0.626928564252815,0.573,0.132,0,"17","Col4a1"
"Scnn1b",0,0.617727339751295,0.63,0.076,0,"17","Scnn1b"
"Bend52",0,0.598989454105339,0.68,0.14,0,"17","Bend5"
"Nudt18",0,0.593458463048356,0.645,0.101,0,"17","Nudt18"
"Plod11",0,0.590311947681679,0.631,0.167,0,"17","Plod1"
"Fbln1",0,0.587613159770293,0.539,0.118,0,"17","Fbln1"
"Cd68",0,0.587242223211823,0.559,0.072,0,"17","Cd68"
"Tmem140",0,0.56596579695667,0.63,0.03,0,"17","Tmem140"
"Tmem1082",0,0.551448664402513,0.618,0.115,0,"17","Tmem108"
"Pdia51",0,0.548093822589864,0.646,0.177,0,"17","Pdia5"
"Vhl",0,0.543869141133561,0.702,0.178,0,"17","Vhl"
"Id21",0,0.534331484910823,0.822,0.325,0,"17","Id2"
"Rassf81",0,0.521827462670353,0.728,0.302,0,"17","Rassf8"
"Nppc",0,0.486527561224167,0.422,0.027,0,"17","Nppc"
"Nat9",0,0.485287867736465,0.677,0.248,0,"17","Nat9"
"Csf1r",0,0.484444291660083,0.422,0.059,0,"17","Csf1r"
"Man1a1",0,0.481275083620526,0.598,0.121,0,"17","Man1a"
"Psg222",0,0.450192411055702,0.565,0.148,0,"17","Psg22"
"Prrc1",0,0.439770256300223,0.643,0.221,0,"17","Prrc1"
"F2r",0,0.435477199785414,0.577,0.164,0,"17","F2r"
"Gne",0,0.432969517715314,0.587,0.139,0,"17","Gne"
"Fam110b",0,0.427728915087872,0.561,0.066,0,"17","Fam110b"
"St6gal1",0,0.424071758737694,0.507,0.03,0,"17","St6gal1"
"Pla2g7",0,0.420550373113867,0.427,0.022,0,"17","Pla2g7"
"Inhbb1",0,0.411248057937914,0.463,0.061,0,"17","Inhbb"
"Colec12",0,0.410253548323499,0.447,0.021,0,"17","Colec12"
"Hexb1",0,0.409313670137023,0.569,0.121,0,"17","Hexb"
"Cxcl12",0,0.405250864161956,0.382,0.011,0,"17","Cxcl12"
"Ghrh2",0,0.388867387037311,0.617,0.118,0,"17","Ghrh"
"Lrp1",0,0.387926816167872,0.418,0.046,0,"17","Lrp1"
"Gpx8",0,0.377723044817645,0.592,0.164,0,"17","Gpx8"
"Phldb3",0,0.374042795251855,0.451,0.013,0,"17","Phldb3"
"Plaur",0,0.350818703535315,0.457,0.078,0,"17","Plaur"
"Ramp11",0,0.320989730427368,0.457,0.086,0,"17","Ramp1"
"9130204K15Rik",0,0.318060666385237,0.302,0.007,0,"17","9130204K15Rik"
"Cd83",0,0.315590772602757,0.393,0.013,0,"17","Cd83"
"Xylt1",0,0.295807185661315,0.434,0.065,0,"17","Xylt1"
"1300017J02Rik",0,0.294252074731235,0.347,0.003,0,"17","1300017J02Rik"
"Cpxm1",0,0.293175499098246,0.348,0.007,0,"17","Cpxm1"
"Selenop",0,0.292823550800667,0.396,0.048,0,"17","Selenop"
"Slc7a8",0,0.29203450436222,0.44,0.073,0,"17","Slc7a8"
"Lgals3bp",0,0.289864238172112,0.451,0.078,0,"17","Lgals3bp"
"Slc22a5",0,0.289398384191297,0.439,0.085,0,"17","Slc22a5"
"Sept6",0,0.2870920206532,0.392,0.025,0,"17","Sept6"
"Meis21",0,0.274969809844445,0.461,0.097,0,"17","Meis2"
"Camk1",0,0.267858384972958,0.413,0.063,0,"17","Camk1"
"Hapln3",0,0.25176952311271,0.381,0.018,0,"17","Hapln3"
"Sec24d",0,0.250480461899296,0.414,0.067,0,"17","Sec24d"
"Hist1h2bc2",5.19564078070371e-308,0.854675713126071,0.713,0.292,9.82443715223264e-304,"17","Hist1h2bc"
"Pdia3",2.22424506872947e-307,0.885037740578884,0.917,0.887,4.20582500046056e-303,"17","Pdia3"
"Endod11",2.97464272020678e-307,0.330165323106674,0.493,0.12,5.62475191963901e-303,"17","Endod1"
"Sdf2l1",1.89566301081675e-303,0.954928438193116,0.867,0.663,3.5845091871534e-299,"17","Sdf2l1"
"Itgb5",5.75109555880725e-300,0.285752524279314,0.466,0.106,1.08747465921486e-295,"17","Itgb5"
"H13",8.20639453448769e-297,0.770608811322833,0.847,0.675,1.55174714252628e-292,"17","H13"
"Fads3",1.97191935327937e-295,0.351872452794838,0.483,0.123,3.72870230511597e-291,"17","Fads3"
"Sct3",2.06377167560831e-294,0.889067178544716,0.999,0.947,3.90238586140776e-290,"17","Sct"
"Ceacam94",3.24937044372128e-292,0.730593868117704,0.659,0.242,6.14423457203258e-288,"17","Ceacam9"
"Pltp1",9.07826036565833e-292,0.675940660934308,0.781,0.444,1.71660825254233e-287,"17","Pltp"
"Ctsl4",2.86076339973969e-285,0.97002374448051,0.921,0.729,5.40941751256777e-281,"17","Ctsl"
"Lgals34",1.58113714256613e-283,0.682390691418825,0.997,0.925,2.98977222287829e-279,"17","Lgals3"
"Creb3l21",7.77451651982795e-282,0.375402734225266,0.567,0.181,1.47008332873427e-277,"17","Creb3l2"
"Dnajb9",2.11649673153813e-281,0.536309917483344,0.688,0.292,4.00208366966545e-277,"17","Dnajb9"
"Zfyve21",5.11099913008381e-281,0.584428326225856,0.776,0.442,9.66438825507548e-277,"17","Zfyve21"
"Vstm42",1.54345933628598e-280,0.407414994399501,0.568,0.18,2.91852725898316e-276,"17","Vstm4"
"Glmp1",4.71506952832053e-279,0.718304222690109,0.862,0.68,8.9157249711013e-275,"17","Glmp"
"Sec61b2",1.11784273012594e-276,0.57296914576758,0.991,0.997,2.11372881839514e-272,"17","Sec61b"
"Ubb1",5.27543922660721e-276,0.604227717109672,0.999,0.999,9.97532803359158e-272,"17","Ubb"
"Galns1",2.57503155588649e-275,0.302997671022498,0.533,0.151,4.86912716902576e-271,"17","Galns"
"Limk2",8.36033259997011e-275,0.52641538833897,0.71,0.338,1.58085529132835e-270,"17","Limk2"
"Sec61g1",1.41664593287297e-274,0.56512672840666,0.998,0.999,2.6787357944695e-270,"17","Sec61g"
"Ddost",4.20117874370084e-274,0.709975991739635,0.909,0.874,7.94400888646393e-270,"17","Ddost"
"Mpc13",4.1805700246266e-273,0.618902457958652,0.931,0.801,7.90503985956643e-269,"17","Mpc1"
"Erp291",2.98621845280458e-272,0.712724739577675,0.948,0.943,5.64664047240818e-268,"17","Erp29"
"Dbi2",5.91191100727454e-268,0.851201180743556,0.995,0.995,1.11788325236554e-263,"17","Dbi"
"Aig1",3.00130204286839e-267,0.34923556120362,0.487,0.137,5.67516203285983e-263,"17","Aig1"
"Spcs2",3.3322824278689e-262,0.644424605695992,0.927,0.9,6.30101284285731e-258,"17","Spcs2"
"Uap1l1",3.14791004828776e-260,0.266432547967559,0.418,0.095,5.95238311030733e-256,"17","Uap1l1"
"Lrrc28",4.6142306827122e-260,0.335758266890483,0.455,0.121,8.72504879794051e-256,"17","Lrrc28"
"Erp441",5.21123607530547e-260,0.67273391061864,0.833,0.637,9.85392629479511e-256,"17","Erp44"
"Map1lc3b1",2.64862019349138e-257,0.581198873347983,0.952,0.941,5.00827592387285e-253,"17","Map1lc3b"
"Scpep1",1.24498168207025e-256,0.405098284124556,0.627,0.248,2.35413586262663e-252,"17","Scpep1"
"Dad11",1.40463138608597e-256,0.587028637519546,0.975,0.98,2.65601748794996e-252,"17","Dad1"
"Rab15",1.80934787369686e-255,0.377795681001894,0.619,0.224,3.42129589437339e-251,"17","Rab15"
"Atg4d",2.83521643074749e-255,0.451160644995828,0.673,0.311,5.36111074890042e-251,"17","Atg4d"
"P4hb2",1.26031109374525e-251,0.92879936170357,0.916,0.945,2.38312224716289e-247,"17","P4hb"
"Ccrl22",2.38299893706984e-251,0.526620591577442,0.596,0.224,4.50601269010536e-247,"17","Ccrl2"
"Rgs172",1.45643717764019e-247,0.520358070996582,0.683,0.307,2.75397705919983e-243,"17","Rgs17"
"Enho2",1.66210797308569e-246,0.342236429800695,0.478,0.131,3.14287996630772e-242,"17","Enho"
"Ostc3",3.85715482434834e-246,0.574437658114586,0.939,0.925,7.29349405736028e-242,"17","Ostc"
"Mdfi1",4.31700218873143e-246,0.510856206409208,0.813,0.482,8.16301943867226e-242,"17","Mdfi"
"2310030G06Rik2",5.57184850784163e-245,0.566071573113666,0.846,0.563,1.05358083434777e-240,"17","2310030G06Rik"
"Cyp17a12",2.47808410575254e-243,0.490602768539665,0.415,0.106,4.68580923556747e-239,"17","Cyp17a1"
"Fblim12",2.90271501923867e-242,0.478858562433395,0.716,0.342,5.4887438298784e-238,"17","Fblim1"
"Fgfr11",5.69243348725332e-237,0.50804055489744,0.654,0.307,1.07638224810473e-232,"17","Fgfr1"
"Tmem591",2.87312179536658e-236,0.584650726768074,0.835,0.622,5.43278600285867e-232,"17","Tmem59"
"Rpn22",8.63633949951855e-236,0.680203102282299,0.883,0.856,1.63304543596396e-231,"17","Rpn2"
"Maged12",4.66220577396427e-233,0.795056465268615,0.876,0.629,8.81576489798904e-229,"17","Maged1"
"Arpc32",2.43005967779616e-232,0.517420852037022,0.983,0.955,4.59499984474476e-228,"17","Arpc3"
"Wsb2",1.03822490404239e-230,0.410800760459853,0.614,0.254,1.96317947105376e-226,"17","Wsb2"
"Kdelr11",1.84229909133799e-229,0.541201545069925,0.875,0.761,3.483603351811e-225,"17","Kdelr1"
"Dtx13",1.88319885238303e-229,0.251326995397541,0.477,0.13,3.56094070997107e-225,"17","Dtx1"
"Gtf2b",3.74606349160216e-228,0.676636066919606,0.81,0.564,7.08343145627053e-224,"17","Gtf2b"
"Esx12",1.65933877010519e-226,0.386118400073402,0.528,0.174,3.1376436803919e-222,"17","Esx1"
"Lman2",4.17336602175532e-226,0.672193506448462,0.913,0.907,7.89141781053714e-222,"17","Lman2"
"Cst33",1.55372064136245e-225,0.592494312763572,0.945,0.917,2.93793036075225e-221,"17","Cst3"
"Gnas3",4.37720851607587e-225,0.593558226649306,0.948,0.852,8.27686358304786e-221,"17","Gnas"
"Cope1",2.71875573336564e-224,0.553797198045589,0.891,0.813,5.14089521622109e-220,"17","Cope"
"P4ha2",9.64313841761277e-224,0.465100078548046,0.639,0.283,1.8234210433864e-219,"17","P4ha2"
"Ralb1",1.66651325839906e-220,0.664877479518377,0.847,0.633,3.15120992030678e-216,"17","Ralb"
"Fthl17a3",4.01301842555776e-218,0.83342263279888,0.984,0.928,7.58821654088716e-214,"17","Fthl17a"
"St3gal1",1.37337022957456e-217,0.344803860778647,0.512,0.18,2.59690576710253e-213,"17","St3gal1"
"Shisa52",8.64485605238651e-217,0.761364154550193,0.778,0.55,1.63465583094577e-212,"17","Shisa5"
"Mrps61",8.57901790125741e-215,0.718071334843715,0.872,0.773,1.62220649494876e-210,"17","Mrps6"
"Anxa54",2.3889086020454e-213,0.569804840845936,0.921,0.791,4.51718727560764e-209,"17","Anxa5"
"Saraf",9.46744036064732e-213,0.608775764237141,0.82,0.7,1.7901982977948e-208,"17","Saraf"
"Tceal94",1.32758979192292e-212,0.572531848970108,0.948,0.85,2.51033953754704e-208,"17","Tceal9"
"Nsd32",3.83273377944709e-212,0.613960434778872,0.792,0.636,7.24731630355649e-208,"17","Nsd3"
"Chid1",1.01428510015729e-211,0.47467307470445,0.705,0.401,1.91791169588743e-207,"17","Chid1"
"Serpinb9c1",6.18683324980924e-211,0.40340631033285,0.623,0.248,1.16986829920643e-206,"17","Serpinb9c"
"Pdia4",5.22062911818328e-210,0.675438289053787,0.76,0.495,9.87168759957276e-206,"17","Pdia4"
"Fam195b1",1.08416558188666e-208,0.516024238405418,0.814,0.611,2.05004869878949e-204,"17","Fam195b"
"Creld2",2.8912166868929e-208,0.803838622254084,0.82,0.653,5.46700163324579e-204,"17","Creld2"
"Plac84",3.01367791772198e-207,1.14404605139595,0.938,0.779,5.69856357462049e-203,"17","Plac8"
"Jun1",4.49907806275049e-206,1.02667997887852,0.778,0.507,8.5073067088549e-202,"17","Jun"
"H2-K12",9.55663024208231e-206,0.509672185713283,0.618,0.266,1.80706321247534e-201,"17","H2-K1"
"Cbx4",1.33396077316735e-204,0.268318948833445,0.459,0.141,2.52238642598215e-200,"17","Cbx4"
"Serpinb9f3",1.73283116756362e-204,0.425967138675132,0.588,0.22,3.27661045474604e-200,"17","Serpinb9f"
"Tmem2581",8.68979425119747e-204,0.479972170502806,0.972,0.97,1.64315319495893e-199,"17","Tmem258"
"Spcs11",7.99255572492372e-203,0.50007896421025,0.944,0.945,1.51131236202583e-198,"17","Spcs1"
"Serp12",9.09596031340726e-198,0.556897341103786,0.937,0.877,1.71995513566218e-193,"17","Serp1"
"Tmed2",3.14656002224788e-197,0.49051540251189,0.945,0.969,5.94983034606852e-193,"17","Tmed2"
"Gns2",3.78176619617727e-197,0.58208507478854,0.667,0.33,7.15094170035159e-193,"17","Gns"
"Capg3",1.95128547423623e-196,0.55215555578824,0.899,0.758,3.68968570323328e-192,"17","Capg"
"Tapbp1",2.88774229863389e-196,0.406523534997861,0.654,0.322,5.46043191248682e-192,"17","Tapbp"
"Hspa51",3.2220918714525e-196,0.92571796496466,0.934,0.968,6.09265351972954e-192,"17","Hspa5"
"Fndc3a2",1.75902048705948e-195,0.458201197770327,0.667,0.37,3.32613183898076e-191,"17","Fndc3a"
"Ift202",6.92848529831845e-193,0.516440392926444,0.895,0.817,1.31010728505904e-188,"17","Ift20"
"Lgals93",3.04000648806651e-192,0.589315118211806,0.945,0.718,5.74834826828496e-188,"17","Lgals9"
"Taf7",1.07697920934515e-191,0.643113401164314,0.868,0.766,2.03645998695075e-187,"17","Taf7"
"Tax1bp11",3.00286234976421e-191,0.596476042514389,0.857,0.726,5.67811241716914e-187,"17","Tax1bp1"
"Palld1",2.37914485278172e-189,0.304859708150759,0.543,0.209,4.49872500212495e-185,"17","Palld"
"Txnrd2",1.00698712753459e-188,0.558369404740449,0.695,0.441,1.90411195945516e-184,"17","Txnrd2"
"Degs1",4.62580086167345e-188,0.620415824395789,0.805,0.686,8.74692684933832e-184,"17","Degs1"
"Gmppb",1.99292519006761e-187,0.542315173412835,0.755,0.51,3.76842224189885e-183,"17","Gmppb"
"Pold41",1.05018128163014e-186,0.360654790259248,0.669,0.336,1.98578778543444e-182,"17","Pold4"
"Mcfd21",8.34341009354723e-185,0.474612281737975,0.756,0.531,1.57765541458885e-180,"17","Mcfd2"
"Fkbp112",9.32080515859384e-185,0.61218696617111,0.731,0.39,1.76247104743851e-180,"17","Fkbp11"
"Hspb112",3.50729566736266e-184,0.41099506963349,0.725,0.441,6.63194537741606e-180,"17","Hspb11"
